Article_ID,Date,Source,Title,Content_Snippet,Entity_Mentioned,Sector,Sentiment_Score,Sentiment_Label,Language
ecb6661b-1c98-4a53-a782-c2cb9acf13b6,2022-02-09,Bloomberg MENA,New policy to impact Real Estate sector,Emaar has announced record profits in its latest move to expand market share.,Emaar,Real Estate,0.38,Positive,English
3e74c430-48ec-4610-b09d-8ba83a8f032d,2021-11-02,Khaleej Times,.ﺔﺣﺎﻴﺳ ﺩﺎﺼﺘﻗﺍ ﺔﻴﻟﺎﻣ ﻮﻤﻧ ﻕﻮﺳ ﻲﺑﺩ ﺭﺎﻤﺜﺘﺳﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ,.ﺭﺎﻤﺜﺘﺳﺍ ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,Emaar,Real Estate,0.57,Positive,Arabic
3bc05f29-d40a-422a-8239-f7dd125b72ce,2024-05-01,Arabian Business,.ﻮﻤﻧ ﺕﺍﺭﺎﻘﻋ ﺭﺎﻤﺜﺘﺳﺍ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﻉﺎﻄﻗ,.ﻉﺎﻄﻗ ﺔﻛﺮﺷ ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ ﻮﻤﻧ,Emaar,Real Estate,0.38,Positive,Arabic
0703d55e-d2c6-4fec-b163-acc8d9fc5c2e,2024-05-20,Arab News,Downtown Dubai emerges as new hotspot for apartment investments,third-party reports show that growth has decreased by 15% compared to last year.,Dubai South,Real Estate,0.73,Positive,English
367da2a7-a50e-4b24-b055-55ac6148cff8,2023-08-28,WAM (UAE News Agency),.ﺔﻴﻟﺎﻣ ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ,.ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ ﺔﻛﺮﺷ ﻲﺑﺩ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﺣﺎﻴﺳ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ,AI Ministry,Tech,0.73,Positive,Arabic
c7869db6-0b4a-4c2b-b70f-83073a55a23f,2025-06-15,Arab News,Dubai ranked leading in global tourism index,Jumeirah Group has announced new regulations in its latest move to enhance services.,Jumeirah Group,Tourism,0.86,Positive,English
340ea163-f6d0-41e7-be6b-b73618e439d4,2025-12-16,Gulf News,Careem partners with local startup for smart city,The law introduced by Federal Authority is expected to transform the tech sector.,Careem,Tech,0.45,Positive,English
d79e12c6-6f12-4aac-9787-e2952f854736,2023-01-24,Arab News,New directive to impact Real Estate sector,"In a recent interview, CEO stated that Nakheel will hire more staff in the coming months.",Nakheel,Real Estate,0.11,Neutral,English
10451dbe-01cd-42d4-926c-d63cfe001df6,2024-02-01,Zawya,G42 partners with international firm for digital transformation,"In a recent interview, CEO stated that G42 will review policies in the coming months.",G42,Tech,0.77,Positive,English
a7d081e3-53ce-4c7c-90c6-5701185333ef,2024-05-16,Arab News,Downtown Dubai emerges as new hotspot for townhouse investments,"In a recent interview, CEO stated that Nakheel will launch new products in the coming months.",Nakheel,Real Estate,0.63,Positive,English
33224834-61c3-4b5f-aaf6-66550ace62a4,2023-03-21,Dubai Media Office,SAR/crypto prices surge amid policy changes,The framework introduced by UAE Central Bank is expected to restrict the finance sector.,Dubai Islamic Bank,Finance,-0.03,Neutral,English
5ac9aca6-699d-4d58-a7e7-854bcc60fb69,2025-08-11,Dubai Chronicle,.ﻕﻮﺳ ﺔﻗﺎﻃ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ,.ﺔﻗﺎﻃ ﻲﺑﺩ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻴﻟﺎﻣ,Dubai South,Real Estate,0.49,Positive,Arabic
043591c1-aedb-48f2-b748-dc398bc3ae1a,2021-06-29,Dubai Chronicle,.ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﻲﺑﺩ ﺔﺣﺎﻴﺳ ﻮﻤﻧ,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ ﻉﺎﻄﻗ,Nakheel,Real Estate,0.41,Positive,Arabic
bef6f83d-2397-4a44-8a21-24dc7892efa2,2023-06-18,Arabian Business,.ﻮﻤﻧ ﺕﺍﺭﺎﻘﻋ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﺔﻗﺎﻃ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﺭﻮﻄﺗ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ,,,0.36,Positive,Arabic
1de24555-cab7-426c-83d9-12f77b0bbd76,2025-06-14,Khaleej Times,Dubai announces new solar initiative,The regulation introduced by Dubai Government is expected to restrict the energy sector.,DEWA,Energy,0.51,Positive,English
b9e9c967-f1ba-475d-b223-a234a16142a8,2020-09-08,Facebook News Pages,G42 raises $319 in Series B funding,"According to industry experts, the tech sector is experiencing strong performance due to economic conditions.",G42,Tech,0.66,Positive,English
ec62895e-0e67-468b-97e6-9b37a799f3d5,2021-10-24,The National,Masdar reports strong growth in profit,The framework introduced by UAE Central Bank is expected to modernize the energy sector.,Masdar,Energy,0.64,Positive,English
676ce9ed-9794-4fee-933d-cebcbae38582,2024-04-24,The National,Dubai Tech sector grows by 3%,third-party reports show that growth has increased by 14% compared to last year.,G42,Tech,0.7,Positive,English
cef6c3d9-f7ee-48fc-b534-f371b4c78b19,2023-11-08,WAM (UAE News Agency),DEWA signs MoU with government for innovation hub,industry reports show that growth has increased by 42% compared to last year.,DEWA,Energy,0.5,Positive,English
61f2fbea-c01e-4041-8e32-58c5d3ae937e,2023-01-11,Twitter Threads,Dubai Marina emerges as new hotspot for townhouse investments,"In a recent interview, CEO stated that DP World will launch new products in the coming months.",DP World,Real Estate,-0.12,Neutral,English
b577e889-71d2-4e77-b845-78aa7a76008f,2023-05-23,Gulf News,.ﻕﻮﺳ ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﺩﺎﺼﺘﻗﺍ ﺭﺎﻤﺜﺘﺳﺍ ﻲﺑﺩ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ,.ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﺔﻗﺎﻃ ﺭﻮﻄﺗ,Careem,Tech,0.44,Positive,Arabic
9ac4407e-f7e4-49f3-ba3e-82a2f979dc6a,2023-09-02,The National,New cloud initiative launched by Careem,The policy introduced by DIFC is expected to transform the tech sector.,Careem,Tech,0.54,Positive,English
31f35157-2adb-41ed-a6d1-d3f548c25a9d,2023-11-05,The National,Dubai Tech sector grows by 16%,AI Ministry has announced a strategic partnership in its latest move to expand market share.,AI Ministry,Tech,0.58,Positive,English
99365ba7-76c4-49ca-9602-2f26d0e9cfd0,2020-02-19,Zawya,Emaar reports significant decline in Q4 results,industry reports show that prices has increased by 17% compared to last year.,,,0.14,Neutral,English
571fef29-bb00-444b-a9bc-3165880d1d27,2024-05-18,Arabian Business,.ﺔﺣﺎﻴﺳ ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ ﻲﺑﺩ ﻉﺎﻄﻗ,.ﻉﺎﻄﻗ ﺔﻛﺮﺷ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﻮﻤﻧ ﻲﺑﺩ ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ,AI Ministry,Tech,1.0,Positive,Arabic
8278ed4d-3f85-40dd-bced-fcd389a628f1,2022-08-26,The National,G42 raises $17 in Series B funding,"According to industry experts, the tech sector is experiencing a slowdown due to global trends.",G42,Tech,0.43,Positive,English
352ba923-c795-4e8b-b0a7-1d082f619b7b,2024-02-21,Bloomberg MENA,Dubai Islamic Bank launches new service for HNWIs,"In a recent interview, CEO stated that Dubai Islamic Bank will expand operations in the coming months.",Dubai Islamic Bank,Finance,0.46,Positive,English
595b2009-f1ef-4de5-8b36-f65c83304bc2,2023-09-14,Arab News,New regulation to impact Real Estate sector,"In a recent interview, Analyst stated that DP World will hire more staff in the coming months.",DP World,Real Estate,0.31,Neutral,English
692369f5-e3a4-43ec-a88b-89cccb125ac2,2022-11-13,Gulf News,Dubai Tech sector grows by 14%,internal reports show that growth has fluctuated by 42% compared to last year.,Souq.com,Tech,0.75,Positive,English
1f4f14e1-cb72-459b-9e13-9f6a27bfb5d8,2021-08-23,Arab News,New law to impact Real Estate sector,"According to industry experts, the real estate sector is experiencing rapid growth due to technological advancements.",Nakheel,Real Estate,0.2,Neutral,English
822cec33-31e2-4308-ae22-ec9c37c26b5a,2025-03-30,Bloomberg MENA,SAR/bonds prices drop amid market conditions,third-party reports show that investment has increased by 21% compared to last year.,DIFC,Finance,0.61,Positive,English
26d51c07-17db-49ab-b11f-1be3fe818653,2022-05-19,Dubai Chronicle,New cloud initiative launched by Careem,Careem has announced an innovative solution in its latest move to improve sustainability.,Careem,Tech,0.4,Positive,English
fee4c6e9-891f-4a7f-bed6-c804ae36636f,2023-10-24,Arabian Business,.ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻘﻋ ﺕﺍﺭﺎﻣﻻﺍ ﻲﺑﺩ ﻮﻤﻧ ﻉﺎﻄﻗ ﻕﻮﺳ ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﺔﻗﺎﻃ ﺭﺎﻤﺜﺘﺳﺍ,G42,Tech,0.52,Positive,Arabic
5e093409-ef42-43b7-b67d-1371c5f40a12,2022-09-04,The National,New theme park opens in Dubai Hills,"According to industry experts, the tourism sector is experiencing market correction due to economic conditions.",Expo 2020,Tourism,0.8,Positive,English
70077eeb-571d-42e4-9eff-1a643ae7f335,2022-09-04,WAM (UAE News Agency),policy changes drives decline to tourism sector,"According to industry experts, the tourism sector is experiencing market correction due to technological advancements.",Jumeirah Group,Tourism,0.79,Positive,English
73769d92-a42b-421e-89fd-c48aea70d6de,2022-03-18,Emirates 24/7,.ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﻲﺑﺩ ﻕﻮﺳ,.ﺔﻴﻟﺎﻣ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ ﺭﻮﻄﺗ ﺔﻛﺮﺷ ﺔﺣﺎﻴﺳ,Souq.com,Tech,0.48,Positive,Arabic
2ef61a0f-fe13-4833-a000-328c39f66aad,2022-04-05,Arabian Business,USD/crypto prices surge amid market conditions,Dubai Islamic Bank has announced new regulations in its latest move to enhance services.,,Finance,0.37,Positive,English
37386503-fd31-45d6-b07e-08dba07fcb03,2022-07-10,Facebook News Pages,.ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻲﺑﺩ ﺔﻛﺮﺷ ﻉﺎﻄﻗ,.ﻲﺑﺩ ﺩﺎﺼﺘﻗﺍ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ,Nakheel,Real Estate,0.2,Neutral,Arabic
1b9493ae-59ef-4082-ad82-bf4e694a3507,2025-07-30,Dubai Media Office,policy changes drives growth to tourism sector,"In a recent interview, CEO stated that Jumeirah Group will review policies in the coming months.",Jumeirah Group,Tourism,0.64,Positive,English
ca72aae7-5c47-4f69-9a92-e202342091d9,2021-12-04,Arab News,Emaar announces new mixed-use project in Business Bay,"According to industry experts, the real estate sector is experiencing unprecedented demand due to technological advancements.",Emaar,Real Estate,0.48,Positive,English
ac8d89ce-e876-497c-bd40-be0dac677acf,2025-10-16,Zawya,.ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺩﺎﺼﺘﻗﺍ ﺭﻮﻄﺗ ﻉﻭﺮﺸﻣ ﻉﺎﻄﻗ,.ﺔﺣﺎﻴﺳ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﺔﻛﺮﺷ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﻉﺎﻄﻗ,Dubai Tourism,Tourism,0.7,Positive,Arabic
c30e5b5c-a747-4e17-86d3-9af196239495,2022-02-02,The National,DIFC reports mixed results in annual results,DIFC has announced a major expansion in its latest move to enhance services.,DIFC,Finance,0.38,Positive,English
144fb474-8077-43ee-b4ba-85f83191ea63,2023-01-23,Emirates 24/7,Dubai South announces new mega project in Business Bay,The law introduced by UAE Central Bank is expected to regulate the real estate sector.,Dubai South,Real Estate,0.01,Neutral,English
53219f54-65ed-44bd-a661-5f7aaa5d9173,2021-12-12,Facebook News Pages,.ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﻮﻤﻧ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﺣﺎﻴﺳ,.ﻉﻭﺮﺸﻣ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ ﺔﺣﺎﻴﺳ,Souq.com,Tech,0.99,Positive,Arabic
66a24c50-2391-4de1-8977-081c2eafebde,2023-04-28,Bloomberg MENA,TAQA reports strong growth in revenue,The regulation introduced by Dubai Government is expected to transform the energy sector.,TAQA,Energy,0.53,Positive,English
69728249-d666-45b0-afb7-92712fbd8358,2024-06-25,LinkedIn Influencers,Business Bay emerges as new hotspot for apartment investments,Emaar has announced a strategic partnership in its latest move to enhance services.,Emaar,Real Estate,0.7,Positive,English
6b690c1f-98df-485a-87e4-2af10183302e,2020-03-09,Arabian Business,.ﺔﺣﺎﻴﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ ﻲﺑﺩ ﺔﻗﺎﻃ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ,.ﺔﻗﺎﻃ ﺭﻮﻄﺗ ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﻲﺑﺩ,Souq.com,Tech,0.56,Positive,Arabic
557b00f9-db92-4ff2-813b-88534453582d,2020-01-13,WAM (UAE News Agency),TAQA reports mixed results in revenue,third-party reports show that demand has increased by 49% compared to last year.,,Energy,0.32,Neutral,English
0784ea0c-0471-4172-bbb3-08ba0957f50c,2022-10-28,Khaleej Times,New blockchain to reduce energy by 3%,"In a recent interview, CEO stated that Masdar will expand operations in the coming months.",Masdar,Energy,0.6,Positive,English
79a788a9-a4ca-4d21-a331-00d22ab7d8bb,2020-09-28,Dubai Chronicle,G42 raises $286 in Series C funding,"According to industry experts, the tech sector is experiencing a slowdown due to global trends.",G42,Tech,0.58,Positive,English
2a6fc772-cf67-46da-8d8b-bef0bd8fe9fc,2020-06-06,Arabian Business,Dubai announces new clean initiative,The regulation introduced by DIFC is expected to modernize the energy sector.,Masdar,Energy,0.05,Neutral,English
b7b208c4-fc2b-411d-9319-a727664deb43,2022-07-30,Dubai Chronicle,.ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ,.ﺩﺎﺼﺘﻗﺍ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ,DP World,Real Estate,0.33,Neutral,Arabic
f917f3dd-e30a-4bf6-9bfd-adfdb244f20c,2022-03-02,Zawya,DP World announces new mixed-use project in Palm Jumeirah,The regulation introduced by DIFC is expected to regulate the real estate sector.,DP World,Real Estate,0.33,Neutral,English
ddc76e91-575b-44b4-a801-013be83ae424,2020-09-18,Dubai Chronicle,Dubai Marina emerges as new hotspot for townhouse investments,The regulation introduced by Dubai Government is expected to restrict the real estate sector.,Dubai South,Real Estate,0.32,Neutral,English
d79a3814-e402-4499-be31-a44283a3a190,2025-11-05,Dubai Media Office,platform launches in UAE with enhanced security,industry reports show that demand has fluctuated by 22% compared to last year.,Souq.com,Tech,0.62,Positive,English
ea9de28b-62ff-4b03-9705-efd433d3d190,2025-01-12,Bloomberg MENA,Dubai ranked leading in global tourism index,Expo 2020 has announced an innovative solution in its latest move to expand market share.,Expo 2020,Tourism,0.6,Positive,English
548c7be6-f56b-43b8-9778-cf8977d86cb1,2025-11-17,Gulf News,Emaar reports record results in Q4 results,government reports show that investment has decreased by 49% compared to last year.,Emaar,Real Estate,0.44,Positive,English
ded111e2-84e4-4583-b113-6e908206a174,2021-08-22,Dubai Chronicle,Dubai ranked top in global tourism index,The framework introduced by Dubai Government is expected to boost the tourism sector.,Expo 2020,Tourism,0.54,Positive,English
e1e3d7b7-1004-428d-8186-4470b160cd6a,2023-01-13,Bloomberg MENA,.ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﺔﻗﺎﻃ ﺔﻛﺮﺷ ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﻉﺎﻄﻗ ﻉﻭﺮﺸﻣ ﻮﻤﻧ,,Tourism,0.39,Positive,Arabic
70b5f325-f24e-4fb1-9a13-b6acbfd092e8,2024-09-03,Gulf News,Hilton announces expansion with 14 new properties,"In a recent interview, Analyst stated that Dubai Tourism will launch new products in the coming months.",Dubai Tourism,Tourism,0.72,Positive,English
7b4eeb8a-d60c-4bf6-b868-966b22844369,2025-08-05,WAM (UAE News Agency),.ﺕﺍﺭﺎﻣﻻﺍ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻘﻋ ﻉﻭﺮﺸﻣ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﺩﺎﺼﺘﻗﺍ,.ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﻮﻤﻧ ﺔﻛﺮﺷ,Emaar,Real Estate,0.38,Positive,Arabic
f0209f18-d429-45fa-bb76-c0d25aa993df,2020-06-07,LinkedIn Influencers,Dubai Tech sector grows by 14%,"In a recent interview, Analyst stated that G42 will hire more staff in the coming months.",G42,Tech,0.17,Neutral,English
de33bd28-9794-4620-b332-0f61904fc45d,2022-11-15,Zawya,New policy to impact Real Estate sector,The law introduced by Dubai Government is expected to regulate the real estate sector.,Nakheel,Real Estate,0.45,Positive,English
750da097-8e85-47b2-8880-9d02d4e3db67,2022-08-11,Dubai Media Office,.ﻉﻭﺮﺸﻣ ﺔﺣﺎﻴﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﻉﺎﻄﻗ ﺩﺎﺼﺘﻗﺍ,.ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﻮﻄﺗ ﺔﻴﻟﺎﻣ ﻮﻤﻧ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻛﺮﺷ ﻉﺎﻄﻗ,Jumeirah Group,Tourism,0.67,Positive,Arabic
15e249cc-75e9-4ce6-a3e8-8ab626688bdd,2023-06-07,Arabian Business,.ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻲﺑﺩ ﺔﺣﺎﻴﺳ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ,.ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺭﺎﻤﺜﺘﺳﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻲﺑﺩ ﺩﺎﺼﺘﻗﺍ,Expo 2020,Tourism,0.77,Positive,Arabic
b1547d4c-5cf6-45a3-9ef9-da6f455fddd2,2024-02-09,WAM (UAE News Agency),Dubai announces new renewable initiative,internal reports show that growth has stabilized by 34% compared to last year.,DEWA,Energy,0.48,Positive,English
99de64b5-6a66-4ae5-8ac5-3ef18e44dea1,2022-07-09,Emirates 24/7,New shopping complex opens in Dubai Hills,Jumeirah Group has announced a strategic partnership in its latest move to enhance services.,Jumeirah Group,Tourism,0.34,Positive,English
4b15e818-dc1a-4f97-8990-5f2fbfe328c5,2025-01-13,The National,Nakheel announces new mixed-use project in Palm Jumeirah,"In a recent interview, Analyst stated that Nakheel will expand operations in the coming months.",Nakheel,Real Estate,0.37,Positive,English
9c70944e-de52-408c-8de3-907fe606082e,2024-06-30,Dubai Media Office,New blockchain initiative launched by AI Ministry,industry reports show that demand has increased by 22% compared to last year.,AI Ministry,Tech,0.84,Positive,English
2eda1c99-4dcd-4476-ba54-8782dc91c525,2022-11-25,The National,G42 partners with international firm for smart city,internal reports show that supply has stabilized by 12% compared to last year.,,,0.46,Positive,English
b204caa9-91b1-4267-b428-827bb279f4b7,2023-09-19,Zawya,.ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﺭﻮﻄﺗ ﺩﺎﺼﺘﻗﺍ,.ﻕﻮﺳ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ,Dubai South,Real Estate,0.42,Positive,Arabic
0a7dfcc0-2dd1-464a-aac3-1d0d40cf3cf5,2023-03-05,Arab News,.ﺭﺎﻤﺜﺘﺳﺍ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ ﻮﻤﻧ ﺔﻗﺎﻃ,.ﺕﺍﺭﺎﻘﻋ ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ,DEWA,Energy,0.23,Neutral,Arabic
caea9f49-7a59-4467-aead-32731224aec3,2023-02-23,The National,.ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﺔﺣﺎﻴﺳ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ,.ﻉﻭﺮﺸﻣ ﺕﺍﺭﺎﻘﻋ ﻲﺑﺩ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﺭﺎﻤﺜﺘﺳﺍ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ,Emaar,Real Estate,-0.05,Neutral,Arabic
71e2c865-194a-4bc7-a5d8-75e89232159e,2023-01-14,Arab News,.ﻲﺑﺩ ﻕﻮﺳ ﺩﺎﺼﺘﻗﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﻮﻄﺗ ﺭﺎﻤﺜﺘﺳﺍ,.ﺭﺎﻤﺜﺘﺳﺍ ﻉﻭﺮﺸﻣ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﺩﺎﺼﺘﻗﺍ,Nakheel,Real Estate,-0.07,Neutral,Arabic
38beb29f-eb61-44a0-8018-a570da007ce7,2021-04-30,Twitter Threads,Dubai Tech sector grows by 28%,AI Ministry has announced a strategic partnership in its latest move to improve sustainability.,AI Ministry,Tech,0.5,Positive,English
4dcecc8d-ff7a-483a-9a5a-ec048855f0cf,2020-08-18,Gulf News,Dubai South announces new mixed-use project in Downtown Dubai,third-party reports show that investment has increased by 18% compared to last year.,Dubai South,Real Estate,0.39,Positive,English
2a8e5a39-cc34-4a76-9000-77b860365a68,2024-10-26,Khaleej Times,BitOasis (Crypto) announces update to investment,internal reports show that demand has decreased by 12% compared to last year.,BitOasis (Crypto),Finance,0.42,Positive,English
c731c33e-1a81-4f79-9d50-a5db3e2ffb7e,2023-03-24,Dubai Chronicle,Dubai Finance sector sees fluctuate in revenue,"According to industry experts, the finance sector is experiencing rapid growth due to economic conditions.",BitOasis (Crypto),Finance,0.11,Neutral,English
3ac6f81f-205a-41ab-8034-4703cf101ad1,2020-04-03,Gulf News,Nakheel reports mixed results in Q3 results,"According to industry experts, the real estate sector is experiencing unprecedented demand due to technological advancements.",Nakheel,Real Estate,-0.23,Neutral,English
d1c212e9-c570-4ed1-84f9-8c6a4d5ea7cc,2024-11-12,Emirates 24/7,Mashreq Bank launches new app for HNWIs,Mashreq Bank has announced an innovative solution in its latest move to regulate the market.,Mashreq Bank,Finance,0.68,Positive,English
46a0fd77-d063-45ad-8cba-e0832521ded8,2022-08-06,Arab News,New directive to impact Real Estate sector,third-party reports show that prices has fluctuated by 46% compared to last year.,Emaar,Real Estate,0.28,Neutral,English
b59f5fc6-b409-48d9-a9b8-236f593386ab,2024-03-02,Khaleej Times,Emaar reports steady performance in Q2 results,"According to industry experts, the real estate sector is experiencing market correction due to economic conditions.",Emaar,Real Estate,0.27,Neutral,English
780acb32-9a0b-48d4-8ab9-9c46338308c3,2025-01-26,The National,.ﺔﺣﺎﻴﺳ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ,.ﻕﻮﺳ ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ ﺔﻴﻟﺎﻣ,Nakheel,Real Estate,0.33,Neutral,Arabic
5d5f4f49-03a6-4250-8f61-4d93bbaf32f1,2023-03-19,Emirates 24/7,Souq.com partners with international firm for smart city,"In a recent interview, Spokesperson stated that Souq.com will expand operations in the coming months.",Souq.com,Tech,0.34,Positive,English
f2141996-3edc-4c50-ae9d-73b7091f57a7,2025-06-25,Arab News,Emaar reports significant decline in Q3 results,"According to industry experts, the real estate sector is experiencing rapid growth due to technological advancements.",Emaar,Real Estate,0.28,Neutral,English
